#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000913.3",1498651,1498875,"+",945997,"ydcH","b1426","NP_415943.4",74,"DUF465 domain-containing protein YdcH"
"chromosome","NC_000913.3",1498938,1499477,"+",945998,"rimL","b1427","NP_415944.1",179,"ribosomal-protein-L12-serine N-acetyltransferase"
"chromosome","NC_000913.3",1499469,1500449,"-",944932,"ydcK","b1428","NP_415945.1",326,"putative acyltransferase YdcK"
"chromosome","NC_000913.3",1500573,1501565,"+",945852,"tehA","b1429","NP_415946.1",330,"tellurite resistance protein"
"chromosome","NC_000913.3",1501562,1502155,"+",945979,"tehB","b1430","NP_415947.1",197,"tellurite methyltransferase"
"chromosome","NC_000913.3",1502457,1503125,"+",948203,"ydcL","b1431","NP_415948.1",222,"DUF3313 domain-containing lipoprotein YdcL"
"chromosome","NC_000913.3",1503657,1504865,"+",944942,"insQ","b1432","NP_415949.3",402,"putative RNA-guided DNA endonuclease InsQ"
"chromosome","NC_000913.3",1504905,1506080,"-",947247,"ydcO","b1433","NP_415950.4",391,"putative transport protein YdcO"
"chromosome","NC_000913.3",1506172,1506708,"+",946000,"sutR","b1434","NP_415951.1",178,"DNA-binding transcriptional dual regulator SutR"
"chromosome","NC_000913.3",1506781,1508742,"+",945993,"rlhA","b1435","NP_415952.2",653,"23S rRNA 5-hydroxycytidine C2501 synthase"
"chromosome","NC_000913.3",1508834,1509064,"-",945990,"yncJ","b1436","NP_415953.1",76,"DUF2554 domain-containing protein YncJ"
"chromosome","NC_000913.3",1509286,1509462,"+",945989,"hicA","b4532","NP_415954.2",58,"mRNA interferase toxin HicA"
"chromosome","NC_000913.3",1509508,1509924,"+",946001,"hicB","b1438","NP_415955.2",138,"antitoxin of the HicA-HicB toxin-antitoxin system/ DNA-binding transcriptional repressor HicB"
"chromosome","NC_000913.3",1510003,1511409,"+",946004,"ydcR","b1439","NP_415956.1",468,"fused putative DNA-binding transcriptional regulator/putative aminotransferase YdcR"
"chromosome","NC_000913.3",1511654,1512799,"+",946005,"ydcS","b1440","NP_415957.1",381,"putative ABC transporter periplasmic binding protein/polyhydroxybutyrate synthase"
"chromosome","NC_000913.3",1512817,1513830,"+",946007,"ydcT","b1441","NP_415958.1",337,"putative ABC transporter ATP-binding protein YdcT"
"chromosome","NC_000913.3",1513831,1514772,"+",945976,"ydcU","b1442","NP_415959.1",313,"putative ABC transporter membrane subunit YdcU"
"chromosome","NC_000913.3",1514762,1515556,"+",945903,"ydcV","b1443","NP_415960.1",264,"putative ABC transporter membrane subunit YdcV"
"chromosome","NC_000913.3",1515578,1517002,"+",945876,"patD","b1444","NP_415961.1",474,"gamma-aminobutyraldehyde dehydrogenase"
"chromosome","NC_000913.3",1517099,1517194,"-",5061503,"yncL","b4598","YP_001165318.1",31,"uncharacterized protein YncL"
"chromosome","NC_000913.3",1517389,1517562,"+",945936,"ortT","b1445","NP_415962.2",57,"orphan toxin OrtT"
"chromosome","NC_000913.3",1517648,1517881,"+",945916,"ydcY","b1446","NP_415963.1",77,"DUF2526 domain-containing protein YdcY"
"chromosome","NC_000913.3",1517882,1518331,"-",946008,"ydcZ","b1447","NP_415964.1",149,"putative inner membrane protein YdcZ"
"chromosome","NC_000913.3",1518328,1518846,"-",946010,"mnaT","b1448","NP_415965.1",172,"L-amino acid N-acyltransferase"
"chromosome","NC_000913.3",1519027,1520064,"+",946012,"curA","b1449","NP_415966.6",345,"NADPH-dependent curcumin/dihydrocurcumin reductase"
"chromosome","NC_000913.3",1520262,1520927,"+",946014,"mcbR","b1450","NP_415967.2",221,"DNA-binding transcriptional dual regulator McbR"
"chromosome","NC_000913.3",1520963,1523065,"-",946015,"yncD","b1451","NP_415968.1",700,"putative TonB-dependent outer membrane receptor"
"chromosome","NC_000913.3",1523307,1524368,"+",946006,"yncE","b1452","NP_415969.1",353,"PQQ-like domain-containing protein YncE"
"chromosome","NC_000913.3",1524481,1525980,"-",946019,"ansP","b1453","NP_415970.4",499,"L-asparagine transporter"
"chromosome","NC_000913.3",1526247,1526864,"+",946023,"yncG","b1454","NP_415971.1",205,"putative glutathione S-transferase YncG"
"chromosome","NC_000913.3",1526940,1527152,"+",946024,"yncH","b1455","NP_415972.1",70,"DUF5445 domain-containing protein YncH"
"chromosome","NC_000913.3",1529922,1530404,"+",946958,"ydcD","b1457","NP_415974.1",160,"uncharacterized protein YdcD"
"chromosome","NC_000913.3",1530319,1530504,"-",38094957,"yncO","b4745","YP_009518780.1",61,"protein YncO"
"chromosome","NC_000913.3",1531816,1532952,"+",947435,"ydcC","b1460","NP_415977.1",378,"H repeat-associated putative transposase YdcC"
"chromosome","NC_000913.3",1533052,1533285,"+",945731,"pptA","b1461","NP_415978.1",77,"tautomerase PptA"
"chromosome","NC_000913.3",1533282,1533851,"-",946192,"yddH","b1462","NP_415979.2",189,"flavin reductase-like protein YddH"
"chromosome","NC_000913.3",1534024,1534869,"+",947251,"nhoA","b1463","NP_415980.1",281,"arylamine N-acetyltransferase"
"chromosome","NC_000913.3",1534965,1535858,"-",944782,"yddE","b1464","NP_415981.1",297,"PF02567 family protein YddE"
"chromosome","NC_000913.3",1535937,1536617,"-",946029,"narV","b1465","NP_415982.1",226,"nitrate reductase Z subunit gamma"
"chromosome","NC_000913.3",1536614,1537309,"-",946032,"narW","b1466","NP_415983.1",231,"NarW, putative private chaperone for NarZ nitrate reductase subunit"
"chromosome","NC_000913.3",1537309,1538853,"-",946034,"narY","b1467","NP_415984.1",514,"nitrate reductase Z subunit beta"
"chromosome","NC_000913.3",1538850,1542590,"-",945999,"narZ","b1468","NP_415985.1",1246,"nitrate reductase Z subunit alpha"
"chromosome","NC_000913.3",1542672,1544060,"-",945799,"narU","b1469","NP_415986.1",462,"nitrate/nitrite transporter NarU"
"chromosome","NC_000913.3",1544758,1545714,"-",947312,"yddK","b1471","YP_009518781.1",318,"leucine-rich repeat domain-containing protein YddK"
"chromosome","NC_000913.3",1545738,1546028,"-",945737,"yddL","b1472","YP_009518782.1",96,"putative uncharacterized protein YddL"
"chromosome","NC_000913.3",1546288,1547169,"-",945942,"yddG","b1473","NP_415990.5",293,"amino acid exporter YddG"
"chromosome","NC_000913.3",1547401,1550448,"+",946035,"fdnG","b1474","NP_415991.1",1015,"formate dehydrogenase N subunit alpha"
"chromosome","NC_000913.3",1550461,1551345,"+",948794,"fdnH","b1475","NP_415992.1",294,"formate dehydrogenase N subunit beta"
"chromosome","NC_000913.3",1551338,1551991,"+",946038,"fdnI","b1476","NP_415993.1",217,"formate dehydrogenase N subunit gamma"
"chromosome","NC_000913.3",1552398,1552682,"-",946040,"yddM","b1477","NP_415994.4",94,"DNA-binding transcriptional regulator YddM"
"chromosome","NC_000913.3",1552828,1553838,"-",946036,"adhP","b1478","NP_415995.4",336,"ethanol dehydrogenase/alcohol dehydrogenase"
"chromosome","NC_000913.3",1553972,1555669,"-",946031,"maeA","b1479","NP_415996.2",565,"malate dehydrogenase (oxaloacetate-decarboxylating)"
"chromosome","NC_000913.3",1555826,1555963,"-",946030,"sra","b1480","NP_415997.1",45,"ribosome-associated protein Sra"
"chromosome","NC_000913.3",1556065,1556280,"-",946041,"bdm","b1481","NP_415998.4",71,"biofilm-dependent modulation protein"
"chromosome","NC_000913.3",1556625,1557056,"+",946043,"osmC","b1482","NP_415999.1",143,"osmotically inducible peroxiredoxin OsmC"
"chromosome","NC_000913.3",1557112,1558038,"-",946020,"ddpF","b1483","NP_416000.1",308,"putative D,D-dipeptide ABC transporter ATP-binding subunit DdpF"
"chromosome","NC_000913.3",1558031,1559017,"-",946002,"ddpD","b1484","NP_416001.1",328,"putative D,D-dipeptide ABC transporter ATP-binding subunit DdpD"
"chromosome","NC_000913.3",1559014,1559910,"-",946028,"ddpC","b1485","NP_416002.1",298,"putative D,D-dipeptide ABC transporter membrane subunit DdpC"
"chromosome","NC_000913.3",1559907,1560929,"-",946044,"ddpB","b1486","NP_416003.1",340,"putative D,D-dipeptide ABC transporter membrane subunit DdpB"
"chromosome","NC_000913.3",1560931,1562481,"-",946052,"ddpA","b1487","NP_416004.1",516,"putative D,D-dipeptide ABC transporter periplasmic binding protein"
"chromosome","NC_000913.3",1562495,1563076,"-",945532,"ddpX","b1488","NP_416005.1",193,"D-alanyl-D-alanine dipeptidase"
"chromosome","NC_000913.3",1563334,1565733,"-",945815,"dosP","b1489","NP_416006.4",799,"oxygen-sensing c-di-GMP phosphodiesterase DosP"
"chromosome","NC_000913.3",1565758,1567140,"-",945835,"dosC","b1490","NP_416007.3",460,"diguanylate cyclase DosC"
"chromosome","NC_000913.3",1567178,1567219,"-",38094958,"yddY","b4746","YP_009518783.1",13,"protein YddY"
"chromosome","NC_000913.3",1567504,1568823,"-",945975,"digH","b1491","NP_416008.1",439,"divisome localized glycosyl hydrolase"
"chromosome","NC_000913.3",1568954,1570489,"-",946057,"gadC","b1492","NP_416009.1",511,"L-glutamate:4-aminobutyrate antiporter"
"chromosome","NC_000913.3",1570645,1572045,"-",946058,"gadB","b1493","NP_416010.1",466,"glutamate decarboxylase B"
"chromosome","NC_000913.3",1572407,1575202,"-",946059,"pqqL","b1494","NP_416011.1",931,"periplasmic metalloprotease"
"chromosome","NC_000913.3",1575247,1577619,"-",945961,"yddB","b1495","NP_416012.1",790,"putative TonB-dependent receptor YddB"
"chromosome","NC_000913.3",1577657,1579342,"-",945945,"yddA","b1496","NP_416013.1",561,"ABC transporter family protein YddA"
"chromosome","NC_000913.3",1579545,1579667,"+",38094959,"yneP","b4747","YP_009518784.1",40,"protein YneP"
"chromosome","NC_000913.3",1579633,1580790,"-",945981,"ydeM","b1497","NP_416014.4",385,"putative anaerobic sulfatase maturation enzyme YdeM"
"chromosome","NC_000913.3",1580842,1582524,"-",945957,"ydeN","b1498","NP_416015.2",560,"putative sulfatase YdeN"
"chromosome","NC_000913.3",1582926,1583687,"-",945922,"ydeO","b1499","NP_416016.1",253,"DNA-binding transcriptional dual regulator YdeO"
"chromosome","NC_000913.3",1583762,1583959,"-",946061,"safA","b1500","NP_416017.1",65,"two-component system connector SafA"
"chromosome","NC_000913.3",1584207,1586486,"-",946055,"ydeP","b1501","NP_416018.1",759,"putative oxidoreductase YdeP"
"chromosome","NC_000913.3",1586820,1587734,"-",946050,"ydeQ","b1502","NP_416019.1",304,"putative fimbrial adhesin protein YdeQ"
"chromosome","NC_000913.3",1587793,1588296,"-",946049,"ydeR","b1503","NP_416020.1",167,"putative fimbrial protein YdeR"
"chromosome","NC_000913.3",1588309,1588839,"-",946047,"ydeS","b1504","NP_416021.1",176,"putative fimbrial protein YdeS"
"chromosome","NC_000913.3",1588853,1590001,"-",946042,"ydeT","b1505","YP_009518785.1",382,"fimbrial usher domain-containing protein YdeT"
"chromosome","NC_000913.3",1590854,1592176,"-",946064,"hipA","b1507","NP_416024.1",440,"serine/threonine-protein kinase toxin HipA"
"chromosome","NC_000913.3",1592176,1592442,"-",946065,"hipB","b1508","NP_416025.1",88,"antitoxin/DNA-binding transcriptional repressor HipB"
"chromosome","NC_000913.3",1598617,1600209,"-",946069,"lsrK","b1511","NP_416028.3",530,"autoinducer-2 kinase"
"chromosome","NC_000913.3",1600288,1601241,"-",946070,"lsrR","b1512","NP_416029.1",317,"DNA-binding transcriptional repressor LsrR"
"chromosome","NC_000913.3",1601490,1603025,"+",945680,"lsrA","b1513","NP_416030.1",511,"Autoinducer-2 ABC transporter ATP binding subunit"
"chromosome","NC_000913.3",1603019,1604047,"+",946105,"lsrC","b1514","NP_416031.1",342,"Autoinducer-2 ABC transporter membrane subunit LsrC"
"chromosome","NC_000913.3",1604047,1605039,"+",946264,"lsrD","b1515","NP_416032.1",330,"Autoinducer-2 ABC transporter membrane subunit LsrD"
"chromosome","NC_000913.3",1605051,1606073,"+",945418,"lsrB","b1516","NP_416033.1",340,"Autoinducer-2 ABC transporter periplasmic binding protein"
"chromosome","NC_000913.3",1606100,1606975,"+",946071,"lsrF","b1517","NP_416034.1",291,"3-hydroxy-2,4-pentadione 5-phosphate thiolase"
"chromosome","NC_000913.3",1606999,1607289,"+",946073,"lsrG","b1518","NP_416035.1",96,"(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase"
"chromosome","NC_000913.3",1607346,1608104,"+",946074,"tam","b1519","NP_416036.1",252,"trans-aconitate 2-methyltransferase"
"chromosome","NC_000913.3",1608108,1609022,"-",946188,"yneE","b1520","NP_416037.2",304,"PF01062 family inner membrane protein YneE"
"chromosome","NC_000913.3",1609229,1610680,"-",945542,"uxaB","b1521","YP_025302.1",483,"tagaturonate reductase"
"chromosome","NC_000913.3",1610907,1611854,"-",947422,"dgcF","b1522","NP_416039.1",315,"putative diguanylate cyclase DgcF"
"chromosome","NC_000913.3",1611966,1612325,"-",946171,"yneG","b1523","NP_416040.1",119,"DUF4186 domain-containing protein YneG"
"chromosome","NC_000913.3",1612325,1613251,"-",944973,"glsB","b1524","NP_416041.1",308,"glutaminase 2"
"chromosome","NC_000913.3",1613315,1614703,"-",947440,"sad","b1525","NP_416042.2",462,"succinate semialdehyde dehydrogenase (NAD(P)(+)) Sad"
"chromosome","NC_000913.3",1614804,1615685,"+",946079,"yneJ","b1526","NP_416043.1",293,"putative DNA-binding transcriptional regulator YneJ"
"chromosome","NC_000913.3",1615763,1616878,"+",946080,"yneK","b1527","NP_416044.1",371,"protein YneK"
"chromosome","NC_000913.3",1617028,1618218,"+",947218,"ydeA","b1528","NP_416045.1",396,"L-arabinose exporter"
"chromosome","NC_000913.3",1618243,1618908,"-",947132,"marC","b1529","NP_416046.1",221,"inner membrane protein MarC"
"chromosome","NC_000913.3",1619120,1619554,"+",945825,"marR","b1530","NP_416047.4",144,"DNA-binding transcriptional repressor MarR"
"chromosome","NC_000913.3",1619574,1619957,"+",947613,"marA","b1531","NP_416048.2",127,"DNA-binding transcriptional dual regulator MarA"
"chromosome","NC_000913.3",1619989,1620207,"+",946184,"marB","b1532","NP_416049.1",72,"multiple antibiotic resistance protein MarB"
"chromosome","NC_000913.3",1620238,1621137,"-",946081,"eamA","b1533","NP_416050.4",299,"cysteine/O-acetylserine exporter EamA"
"chromosome","NC_000913.3",1621332,1622519,"+",946083,"ydeE","b1534","NP_416051.1",395,"dipeptide exporter"
"chromosome","NC_000913.3",1622646,1622741,"+",5061497,"mgtS","b4599","YP_001165319.1",31,"small protein MgtS"
"chromosome","NC_000913.3",1622741,1622845,"+",63925636,"mgtT","b4775","YP_010051185.1",34,"protein MgtT"
"chromosome","NC_000913.3",1622960,1623850,"-",946075,"dgcZ","b1535","NP_416052.1",296,"diguanylate cyclase DgcZ"
"chromosome","NC_000913.3",1624105,1624497,"-",946068,"ydeI","b1536","NP_416054.1",130,"BOF family protein YdeI"
"chromosome","NC_000913.3",1624773,1625291,"+",946067,"ydeJ","b1537","NP_416055.1",172,"PF02464 family protein YdeJ"
"chromosome","NC_000913.3",1625335,1627380,"-",946084,"dcp","b1538","NP_416056.1",681,"peptidyl-dipeptidase Dcp"
"chromosome","NC_000913.3",1627517,1628263,"+",946085,"ydfG","b1539","NP_416057.1",248,"3-hydroxy acid dehydrogenase YdfG"
"chromosome","NC_000913.3",1628352,1629038,"+",946087,"rspR","b1540","NP_416058.1",228,"DNA-binding transcriptional repressor RspR"
"chromosome","NC_000913.3",1629215,1629418,"+",948796,"ydfZ","b1541","NP_416059.1",67,"putative selenoprotein YdfZ"
"chromosome","NC_000913.3",1629453,1630913,"-",945861,"ydfI","b1542","NP_416060.1",486,"putative oxidoreductase YdfI"
"chromosome","NC_000913.3",1631002,1632285,"-",38094960,"ydfJ","b1543","YP_009518786.1",427,"putative transporter YdfJ"
"chromosome","NC_000913.3",1632890,1633003,"+",38094961,"ynfT","b4748","YP_009518787.1",37,"protein YnfT"
"chromosome","NC_000913.3",1633072,1633305,"+",947451,"ydfK","b1544","NP_416062.2",77,"cold shock protein YdfK"
"chromosome","NC_000913.3",1633622,1634212,"+",946088,"pinQ","b1545","NP_416063.1",196,"putative recombinase PinQ"
"chromosome","NC_000913.3",1634310,1634885,"-",946060,"tfaQ","b1546","NP_416064.1",191,"putative tail fiber assembly protein TfaQ"
"chromosome","NC_000913.3",1634885,1635847,"-",946098,"stfQ","b1547","NP_416065.1",320,"putative prophage side tail fiber protein StfQ"
"chromosome","NC_000913.3",1635798,1636367,"-",946021,"nohA","b1548","YP_009518788.1",189,"putative prophage DNA-packaging protein NohA"
"chromosome","NC_000913.3",1636756,1636989,"+",1450267,"ynfO","b4533","YP_588454.1",77,"DUF3950 domain-containing protein YnfO"
"chromosome","NC_000913.3",1637047,1637457,"+",945992,"ydfO","b1549","NP_416067.2",136,"DUF1398 domain-containing protein YdfO"
"chromosome","NC_000913.3",1637609,1637782,"-",946054,"gnsB","b1550","NP_416068.2",57,"protein GnsB"
"chromosome","NC_000913.3",1637954,1638109,"-",946097,"ynfN","b1551","NP_416069.2",51,"protein YnfN"
"chromosome","NC_000913.3",1638188,1638253,"-",38094962,"ynfR","b4749","YP_009518789.1",21,"protein YnfR"
"chromosome","NC_000913.3",1638256,1638444,"-",38094963,"ynfQ","b4724","YP_009518790.1",62,"protein YnfQ"
"chromosome","NC_000913.3",1638455,1638667,"-",946099,"cspI","b1552","NP_416070.1",70,"cold shock-like protein CspI"
"chromosome","NC_000913.3",1639030,1639527,"-",946101,"rzpQ","b1553","NP_416071.1",165,"DUF2514 domain-containing protein RzpQ"
"chromosome","NC_000913.3",1639080,1639334,"-",7751615,"rzoQ","b4689","YP_002791241.1",84,"putative lipoprotein RzoQ"
"chromosome","NC_000913.3",1639524,1640057,"-",946100,"rrrQ","b1554","NP_416072.1",177,"putative lysozyme"
"chromosome","NC_000913.3",1640054,1640365,"-",946095,"ydfR","b1555","NP_416073.1",103,"protein YdfR"
"chromosome","NC_000913.3",1640370,1640585,"-",946093,"essQ","b1556","NP_416074.4",71,"putative prophage lysis protein EssQ"
"chromosome","NC_000913.3",1640805,1640975,"+",63925637,"ynfU","b4776","YP_010051186.1",56,"putative zinc-binding protein YnfU"
"chromosome","NC_000913.3",1641339,1641554,"-",946091,"cspB","b1557","NP_416075.1",71,"cold shock-like protein CspB"
"chromosome","NC_000913.3",1641855,1642067,"+",946090,"cspF","b1558","NP_416076.1",70,"cold shock-like protein CspF"
"chromosome","NC_000913.3",1642122,1642211,"+",38094964,"ynfS","b4750","YP_009518791.1",29,"protein YnfS"
"chromosome","NC_000913.3",1642489,1643241,"-",946103,"ydfT","b1559","NP_416077.4",250,"putative antitermination protein Q"
"chromosome","NC_000913.3",1643255,1644304,"-",946108,"ydfU","b1560","NP_416078.4",349,"protein YdfU"
"chromosome","NC_000913.3",1644651,1644902,"-",946109,"rem","b1561","NP_416079.1",83,"protein Rem"
"chromosome","NC_000913.3",1645119,1645274,"-",948616,"hokD","b1562","NP_416080.1",51,"toxic protein HokD"
"chromosome","NC_000913.3",1645346,1645633,"-",947549,"relE","b1563","NP_416081.1",95,"mRNA interferase toxin RelE"
"chromosome","NC_000913.3",1645633,1645872,"-",948308,"relB","b1564","NP_416082.1",79,"antitoxin/DNA-binding transcriptional repressor RelB"
"chromosome","NC_000913.3",1645897,1646202,"+",948801,"ydfV","b1565","NP_416083.1",101,"protein YdfV"
"chromosome","NC_000913.3",1646405,1646737,"+",947392,"flxA","b1566","NP_416084.1",110,"PF14282 family protein FlxA"
"chromosome","NC_000913.3",1647174,1647323,"-",946111,"ydfW","b1567","YP_009518792.1",49,"protein YdfW"
"chromosome","NC_000913.3",1647346,1647636,"-",946112,"ydfX","b1568","YP_009518793.1",96,"protein YdfX"
"chromosome","NC_000913.3",1647620,1647850,"-",946120,"dicC","b1569","NP_416087.1",76,"putative DNA-binding transcriptional regulator DicC"
