Accession	Island start	Island end	Length	Method	Gene name	Gene ID	Locus	Gene start	Gene end	Strand	Product	External Annotations
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_010989289.1		T_RS21690	4428858	4429616	1	integrating conjugative element membrane protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000252871.1		T_RS21695	4429853	4430107	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_015899494.1		T_RS21700	4430113	4430346	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000949576.1		T_RS21705	4430376	4430738	1	integrating conjugative element membrane protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000848326.1		T_RS21710	4430748	4431122	1	membrane protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000086082.1		T_RS21715	4431119	4431772	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001240640.1		T_RS21720	4431772	4432671	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001165842.1		T_RS21725	4432661	4434139	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000244536.1		T_RS21730	4434126	4434575	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001766284.1		T_RS21735	4434575	4434991	1	type VI secretion protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001785809.1		T_RS21740	4434988	4437411	1	"conjugative transfer ATPase, PFL_4706 family"	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000054770.1		T_RS21745	4437566	4437952	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000821941.1		T_RS21750	4438107	4438499	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000838927.1		T_RS21755	4438496	4439464	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_010989292.1		T_RS21760	4439479	4440909	1	integrating conjugative element protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000175255.1		T_RS21765	4440906	4441238	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000213770.1		T_RS21770	4441242	4442747	1	conjugal transfer protein TraG	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001283066.1		T_RS21775	4442986	4444233	1	phosphoadenosine phosphosulfate reductase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000502502.1		T_RS21780	4444218	4444859	1	transcriptional regulator	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_010989295.1		T_RS21785	4445070	4445612	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001763960.1		T_RS25110	4446356	4446550	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000907593.1		T_RS21790	4446878	4447798	1	DNA-binding protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001020123.1		T_RS21795	4448522	4448824	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001103837.1		T_RS21800	4448920	4449300	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000018145.1		T_RS21805	4449671	4449880	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000979718.1		T_RS21810	4449898	4450350	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000968700.1		T_RS21815	4450347	4450643	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000115421.1		T_RS21820	4450721	4451179	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001097965.1		T_RS21825	4451268	4453217	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000881183.1		T_RS21830	4453289	4454197	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000022217.1		T_RS21835	4454271	4455170	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000911568.1		T_RS21840	4455245	4455571	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001222413.1		T_RS21845	4455671	4455940	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000457555.1		T_RS21850	4456072	4457346	-1	DNA polymerase V subunit UmuC	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001039750.1		T_RS21855	4457565	4457942	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001775272.1		T_RS21860	4458029	4458247	-1	positive regulator of late gene transcription	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001011750.1		T_RS21865	4458315	4459415	-1	late control protein D	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000980405.1		T_RS21870	4459412	4459897	-1	tail assembly protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001282813.1		T_RS21875	4459897	4462677	-1	phage tail tape measure protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000763315.1		T_RS21880	4462670	4462789	-1	tail protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001280965.1		T_RS21885	4462804	4463106	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001207653.1		T_RS21890	4463161	4463676	-1	major tail tube protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000046101.1		T_RS21895	4463686	4464858	-1	tail sheath protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000388790.1		T_RS21900	4464961	4465179	-1	Hin recombinase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000161708.1		T_RS21905	4465393	4466115	1	guanine nucleotide exchange factor SopE	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000006337.1		T_RS21910	4466313	4466720	-1	tail assembly protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000104806.1		T_RS21915	4466727	4468346	-1	phage tail protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001086816.1		T_RS21920	4468343	4468948	-1	phage tail protein I	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000268327.1		T_RS21925	4468941	4469849	-1	baseplate assembly protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000177408.1		T_RS21930	4469836	4470195	-1	baseplate assembly protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000993749.1		T_RS21935	4470192	4470770	-1	baseplate assembly protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000343944.1		T_RS21940	4470839	4471285	-1	virion morphogenesis protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001097345.1		T_RS21945	4471278	4471709	-1	phage tail protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_024131237.1		T_RS25115	4471621	4471845	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001772475.1		T_RS21950	4471805	4472230	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000731034.1		T_RS21955	4472230	4472607	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001097942.1		T_RS21960	4472612	4473121	-1	glycoside hydrolase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000171566.1		T_RS21965	4473102	4473317	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000868184.1		T_RS21970	4473321	4473524	-1	tail protein X	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000673540.1		T_RS21975	4473524	4473988	-1	head completion/stabilization protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000059175.1		T_RS21980	4474082	4474732	-1	terminase endonuclease subunit	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000730751.1		T_RS21985	4474736	4475800	-1	phage capsid protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000216272.1		T_RS21990	4475817	4476650	-1	phage capsid protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001098453.1		T_RS21995	4476793	4478559	1	oxidoreductase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001681813.1		T_RS22000	4478559	4479602	1	phage portal protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000080839.1		T_RS22005	4479651	4480346	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000789323.1		T_RS22010	4480366	4481430	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000829584.1		T_RS22015	4481427	4482491	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000835188.1		T_RS22020	4482501	4482719	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001217561.1		T_RS22025	4482815	4483048	-1	DNA-damage-inducible protein DinI	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001154438.1		T_RS22030	4483060	4483248	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000301193.1		T_RS22035	4483416	4485824	-1	replication endonuclease	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000104130.1		T_RS22040	4485815	4486675	-1	DNA adenine methylase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001090717.1		T_RS22045	4486672	4487256	-1	DNA polymerase III subunit epsilon	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000785510.1		T_RS22050	4487253	4487480	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001244240.1		T_RS22055	4487480	4487713	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000963479.1		T_RS22060	4487781	4488122	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000956167.1		T_RS25120	4488086	4488286	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000460852.1		T_RS22070	4488294	4488803	-1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000102106.1		T_RS22075	4488836	4489078	-1	Rha family transcriptional regulator	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000052560.1		T_RS22080	4489195	4489827	1	phage repressor protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000027757.1		T_RS22085	4489831	4490856	1	recombinase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000902197.1		T_RS22090	4490963	4491316	-1	protein samA'	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000729724.1		T_RS22095	4491584	4491697	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001681810.1		T_RS22100	4491963	4492220	1	hypothetical protein	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_001681808.1		T_RS22105	4492231	4493121	1	methyltransferase	
NC_004631.1	4389128	4493867	104739	Predicted by at least one method	WP_000354257.1		T_RS22110	4493121	4493867	1	SAM-dependent methyltransferase	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_031617267.1		T_RS21510	4394413	4395336	1	chromosome partitioning protein ParA	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_000018529.1		T_RS21515	4395333	4396697	1	replicative DNA helicase	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_001029724.1		T_RS21520	4396690	4398489	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_000020913.1		T_RS21525	4398479	4398706	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_000838568.1		T_RS21530	4398703	4398963	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_001275616.1		T_RS21535	4398950	4399672	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_000144322.1		T_RS21540	4399757	4400314	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_000377625.1		T_RS21545	4400314	4400562	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	Predicted by at least one method	WP_001194350.1		T_RS21550	4400592	4401902	1	DNA-binding protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_031617267.1		T_RS21510	4394413	4395336	1	chromosome partitioning protein ParA	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000018529.1		T_RS21515	4395333	4396697	1	replicative DNA helicase	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001029724.1		T_RS21520	4396690	4398489	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000020913.1		T_RS21525	4398479	4398706	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000838568.1		T_RS21530	4398703	4398963	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001275616.1		T_RS21535	4398950	4399672	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000144322.1		T_RS21540	4399757	4400314	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000377625.1		T_RS21545	4400314	4400562	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001194350.1		T_RS21550	4400592	4401902	1	DNA-binding protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method			T_RS25095	4402254	4402439	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001290444.1		T_RS21555	4402491	4403267	1	integrating conjugative element protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001241572.1		T_RS21560	4403378	4405372	1	DNA topoisomerase III	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000032521.1		T_RS21565	4406040	4406489	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000958171.1		T_RS21570	4406570	4406788	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000157067.1		T_RS21575	4406801	4407337	1	ssDNA-binding protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method			T_RS21580	4407403	4408353	1	transposase	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001095932.1		T_RS21585	4408518	4409762	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000539682.1		T_RS21590	4409765	4410184	1	pilus assembly protein PilP	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method			T_RS21595	4410631	4411894	1	"type IVB pilus formation outer membrane protein, R64 PilN family"	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000763621.1		T_RS21605	4411896	4413182	1	pilus assembly protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_000928959.1		T_RS21610	4413163	4413750	1	hypothetical protein	
NC_004631.1	4394210	4512791	118581	Predicted by at least one method	WP_001289222.1		T_RS21615	4413760	4415475	1	nucleotide-binding protein	
